Campaign ID,Product Name,Category,Ad Spend (INR),Impressions,Clicks,Conversions,Revenue (INR),ROI,Campaign Date,Marketing Channel
CAMPAIGN00959,Floor Cleaner,Household,3275.92,436631,40246,2627,416448.81,126.12,05-01-2025,Influencer Marketing
CAMPAIGN00960,Floor Cleaner,Household,1754.59,159715,14622,1189,108426.44,60.8,25-01-2025,Google Ads
CAMPAIGN00961,Shampoo,Personal Care,3000.29,287590,9095,1526,733675.21,243.53,21-12-2024,Influencer Marketing
CAMPAIGN00962,Toothpaste,Personal Care,2779.6,245725,12600,1159,257606.05,91.68,31-12-2024,Influencer Marketing
CAMPAIGN00963,Milk,Groceries,1699.77,499779,400,15,4195.49,1.47,01-02-2025,Referral
CAMPAIGN00964,Air Freshener,Household,431.77,59949,2272,440,50016.15,114.84,07-02-2025,Referral
CAMPAIGN00965,Cooking Oil,Groceries,4034.59,241899,9021,77,7268.98,0.8,17-01-2025,Email Campaign
CAMPAIGN00966,Garbage Bags,Household,721.08,434189,16654,3273,432542.67,598.85,15-01-2025,Instagram Ads
CAMPAIGN00967,Chocolate,Snacks,1739.71,113879,8584,31,3448.94,0.98,19-01-2025,Referral
CAMPAIGN00968,Chips,Snacks,2865.7,342443,18124,1244,325758.2,112.67,13-11-2024,Referral
CAMPAIGN00969,Milk,Groceries,3782.87,173935,49,6,2270.93,-0.4,26-01-2025,Influencer Marketing
CAMPAIGN00970,Moisturizer,Personal Care,3727.78,80626,3943,682,254725.53,67.33,05-01-2025,Referral
CAMPAIGN00971,Protein Bar,Snacks,3270.31,126926,1812,359,36284.99,10.1,21-11-2024,Influencer Marketing
CAMPAIGN00972,Garbage Bags,Household,4882.63,203441,9091,1451,607893.68,123.5,09-12-2024,Referral
CAMPAIGN00973,Dishwasher Liquid,Household,4586.36,140440,7226,449,83598.07,17.23,20-11-2024,Google Ads
CAMPAIGN00974,Soap,Personal Care,1261.03,198031,11810,1741,489191.42,386.93,14-12-2024,Email Campaign
CAMPAIGN00975,Cooking Oil,Groceries,1983.59,281072,19408,30,6403.56,2.23,07-02-2025,Influencer Marketing
CAMPAIGN00976,Wheat Flour,Groceries,2262.67,321695,7319,108,12324.88,4.45,03-01-2025,Referral
CAMPAIGN00977,Milk,Groceries,4190.23,149121,7890,202,91914.3,20.94,23-12-2024,Google Ads
CAMPAIGN00978,Rice,Groceries,4884.95,97178,5504,316,124371.45,24.46,20-01-2025,Influencer Marketing
CAMPAIGN00979,Soap,Personal Care,4805.44,214071,6729,402,119829.87,23.94,01-12-2024,Email Campaign
CAMPAIGN00980,Rice,Groceries,2114.46,413517,12530,897,112952.59,52.42,13-12-2024,Referral
CAMPAIGN00981,Cold Drink,Beverages,3469.83,159878,8707,208,76548.82,21.06,28-12-2024,Referral
CAMPAIGN00982,Toothpaste,Personal Care,4021.37,61771,2511,424,121154.4,29.13,04-01-2025,Instagram Ads
CAMPAIGN00983,Cold Drink,Beverages,3772.87,72674,2553,240,72224.13,18.14,14-11-2024,Google Ads
CAMPAIGN00984,Detergent,Household,371.93,292365,24706,3955,1668840.78,4485.98,30-01-2025,Referral
CAMPAIGN00985,Moisturizer,Personal Care,91.57,489337,29431,4023,1571981.31,17165.99,03-12-2024,Referral
CAMPAIGN00986,Protein Bar,Snacks,2589.25,326299,24715,361,44981.56,16.37,11-01-2025,Email Campaign
CAMPAIGN00987,Biscuits,Snacks,4031.28,394263,29061,3846,1496542.12,370.23,05-01-2025,Google Ads
CAMPAIGN00988,Tea,Beverages,375.57,483910,36190,5622,1630348.12,4340,02-01-2025,Referral
CAMPAIGN00989,Chips,Snacks,770.64,243271,5422,806,267013.16,345.48,27-01-2025,Email Campaign
CAMPAIGN00990,Dishwasher Liquid,Household,4753.21,380540,14885,2620,872106.39,182.48,22-11-2024,Instagram Ads
CAMPAIGN00991,Moisturizer,Personal Care,166.73,231761,15895,328,125031.35,748.9,22-11-2024,Referral
CAMPAIGN00992,Tea,Beverages,434.54,232468,11432,1504,229529.44,527.21,29-11-2024,Referral
CAMPAIGN00993,Cold Drink,Beverages,3653.97,138659,170,10,3858.11,0.06,18-01-2025,Email Campaign
CAMPAIGN00994,Toothpaste,Personal Care,4537.72,224425,3625,359,140067.83,29.87,13-01-2025,Influencer Marketing
CAMPAIGN00995,Energy Drink,Beverages,4762.53,36043,752,67,29699.51,5.24,22-11-2024,Email Campaign
CAMPAIGN00996,Wheat Flour,Groceries,415.95,150942,6197,1236,608311.92,1461.46,30-01-2025,Referral
CAMPAIGN00997,Cold Drink,Beverages,3879.4,310788,21534,4016,1232265.59,316.64,23-12-2024,Influencer Marketing
CAMPAIGN00998,Dishwasher Liquid,Household,2989.11,168974,6220,886,97120.45,31.49,15-12-2024,Influencer Marketing
CAMPAIGN00999,Toothpaste,Personal Care,4484.08,375140,9628,1039,184349.67,40.11,12-01-2025,Referral
CAMPAIGN01000,Nuts,Snacks,1138.37,433205,7163,329,124782.5,108.62,25-12-2024,Instagram Ads
